Starting...
Timestamp	Priority	Depth	Size	Code	URL
2024-09-26 20:15:12.754609	2	2	68785	200	https://bestawards.co.nz/digital/2012
2024-09-26 20:15:13.163464	2	2	73176	200	https://bestawards.co.nz/digital/2013
2024-09-26 20:15:13.428005	2	2	101109	200	https://bestawards.co.nz/digital/2014
2024-09-26 20:15:14.236897	2	2	112193	200	https://bestawards.co.nz/digital/2015
2024-09-26 20:15:14.749756	2	2	119628	200	https://bestawards.co.nz/digital/2017
2024-09-26 20:15:14.816487	2	2	138163	200	https://bestawards.co.nz/digital/2016
2024-09-26 20:15:15.185828	2	2	127443	200	https://bestawards.co.nz/digital/2018
2024-09-26 20:15:15.408212	2	2	124971	200	https://bestawards.co.nz/digital/2019
2024-09-26 20:15:15.645456	2	2	112353	200	https://bestawards.co.nz/digital/2022
2024-09-26 20:15:16.118927	2	2	173478	200	https://bestawards.co.nz/digital/2021
2024-09-26 20:15:16.839739	2	2	244950	200	https://bestawards.co.nz/digital/2020
2024-09-26 20:15:31.703329	2	3	121850	200	https://bestawards.co.nz/digital/2023
2024-09-26 20:15:34.586929	2	2	141506	200	https://bestawards.co.nz/digital/2024
2024-09-26 20:15:38.216534	2	2	18583	200	https://bestawards.co.nz/digital/digital-campaigns/2024
2024-09-26 20:15:38.383562	2	2	22978	200	https://bestawards.co.nz/digital/digital-campaigns/2011
2024-09-26 20:15:38.895396	2	2	19263	200	https://bestawards.co.nz/digital/digital-campaigns/2012
2024-09-26 20:15:39.299301	2	2	21759	200	https://bestawards.co.nz/digital/digital-campaigns/2013
2024-09-26 20:15:39.450965	2	2	25384	200	https://bestawards.co.nz/digital/digital-campaigns/2014
2024-09-26 20:15:39.530037	2	2	21504	200	https://bestawards.co.nz/digital/digital-campaigns/2015
2024-09-26 20:15:40.088359	2	2	21604	200	https://bestawards.co.nz/digital/digital-campaigns/2016
2024-09-26 20:15:40.133728	2	2	18992	200	https://bestawards.co.nz/digital/digital-campaigns/2018
2024-09-26 20:15:40.227567	2	3	15706	200	https://bestawards.co.nz/digital/digital-campaigns/2010
2024-09-26 20:15:44.646214	2	3	16637	200	https://bestawards.co.nz/digital/digital-campaigns/2017
2024-09-26 20:15:47.167153	2	2	24203	200	https://bestawards.co.nz/digital/digital-campaigns/2019
2024-09-26 20:15:48.936053	2	2	23985	200	https://bestawards.co.nz/digital/digital-campaigns/2020
2024-09-26 20:15:50.708868	2	3	25736	200	https://bestawards.co.nz/digital/digital-campaigns/2021
2024-09-26 20:15:52.181108	2	2	24400	200	https://bestawards.co.nz/digital/digital-campaigns/2022
2024-09-26 20:15:54.322284	2	3	24242	200	https://bestawards.co.nz/digital/digital-campaigns/2023
2024-09-26 20:15:59.515325	2	3	16427	200	https://bestawards.co.nz/digital/digital-campaigns/alt-group/pageproof-marketing-site
2024-09-26 20:15:59.619137	2	3	15488	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/kubo-arcade-1
2024-09-26 20:15:59.919146	2	3	14799	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/pwc-extraordinary-challenges
2024-09-26 20:16:00.614890	2	2	19336	200	https://bestawards.co.nz/digital/digital-campaigns/assembly/verizon-better-matters
2024-09-26 20:16:01.276765	2	3	19052	200	https://bestawards.co.nz/digital/digital-campaigns/atomic/2015-the-year-in-product-design
2024-09-26 20:16:01.621004	2	3	16684	200	https://bestawards.co.nz/digital/digital-campaigns/brogen-averill/urbis-designday
2024-09-26 20:16:01.727951	2	3	20836	200	https://bestawards.co.nz/digital/digital-campaigns/bastion-shine/genesis-supporters-shirt
2024-09-26 20:16:01.819061	2	3	19073	200	https://bestawards.co.nz/digital/digital-campaigns/buck/bonds-snoo-zoo
2024-09-26 20:16:01.824749	2	2	14684	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/back-of-a-napkin
2024-09-26 20:16:02.675191	2	3	14392	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/letterboxd-2012-year-in-review
2024-09-26 20:16:03.220874	2	3	12263	200	https://bestawards.co.nz/digital/digital-campaigns/cactuslab/letterboxd-year-in-review-2013
2024-09-26 20:16:03.610113	2	2	22719	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo-limited/voice-of-racism
2024-09-26 20:16:03.880044	2	2	23083	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo/flash
2024-09-26 20:16:03.886292	2	3	14003	200	https://bestawards.co.nz/digital/digital-campaigns/clemenger-bbdo/radio-new-zealand-sounds-like-us-competition
2024-09-26 20:16:04.255346	2	2	20104	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/beyond-binary-code-4
2024-09-26 20:16:05.382201	2	3	20250	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/pedigree-selfiestix
2024-09-26 20:16:05.401876	2	3	23420	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/ka-mua-ka-muri-2
2024-09-26 20:16:05.890343	2	3	21019	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/play
2024-09-26 20:16:06.020847	2	3	19748	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/state-mistake-report-1
2024-09-26 20:16:06.103913	2	3	18116	200	https://bestawards.co.nz/digital/digital-campaigns/colenso-bbdo/the-smart-phone-line
2024-09-26 20:16:06.939251	2	3	22104	200	https://bestawards.co.nz/digital/digital-campaigns/daylight/the-centenary-collection
